file;packageClass;class;type;cbo;wmc;dit;noc;lcom;nom;nof;loc;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.adapter.url.impl.net.https.HttpsClient;HttpsClient;class;5;30;3;0;23;14;3;394;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.directory.RendezvousServiceDescriptor;RendezvousServiceDescriptor;class;6;49;1;0;110;21;14;406;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.nameservice.logger.LoggingNetAddressNameService;LoggingNetAddressNameService;class;4;14;1;0;0;5;5;159;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.adapter.httpclient.HttpClientUtil;HttpClientUtil;class;12;10;1;0;0;3;3;123;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.stream.SafePipedInputStream;SafePipedInputStream;class;1;8;3;0;1;2;0;80;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.util.UtilOld;UtilOld;class;2;12;1;0;0;6;6;174;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.clientimpl.TorBackgroundMgmtThread;TorBackgroundMgmtThread;class;8;67;2;0;0;8;12;329;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.adapter.url.impl.net.http.HeaderParser;HeaderParser;class;3;70;1;0;52;16;6;315;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.directory.AuthorityKeyCertificates;AuthorityKeyCertificates;class;4;25;1;0;0;6;4;195;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.api.NetLayerFactory;NetLayerFactory;interface;2;1;1;0;0;1;0;54;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.util.TorServerNotFoundException;TorServerNotFoundException;class;3;8;4;0;22;8;3;83;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.circuit.Circuit;Circuit;class;32;280;1;0;2383;77;39;1340;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.adapter.socket.ExtendedSocket;ExtendedSocket;class;1;7;2;0;21;7;0;97;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.adapter.url.impl.net.http.Negotiator;Negotiator;class;5;35;3;0;59;14;7;289;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.stream.TCPStream;TCPStream;class;22;75;1;0;110;25;20;515;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.util.AESCounterMode;AESCounterMode;class;3;11;1;0;2;4;8;132;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.util.PropertiesUtil;PropertiesUtil;class;2;43;1;0;8;5;2;218;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.common.TorEventHandler;TorEventHandler;interface;1;1;1;0;0;1;0;26;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.directory.DirectoryConsensusFetcherRemoteTest;DirectoryConsensusFetcherRemoteTest;class;10;6;2;0;1;3;6;88;
silvertunnel-ng52732011;android.system.ErrnoException;ErrnoException;class;0;5;3;0;8;5;2;65;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.directory.DirectoryConsensusLocalTest;DirectoryConsensusLocalTest;class;11;10;1;0;3;6;7;201;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.circuit.cells.CellRelayEstablishRendezvous;CellRelayEstablishRendezvous;class;4;5;3;0;0;1;0;48;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.util.ByteArrayUtilTest;ByteArrayUtilTest;class;3;11;1;0;24;9;3;147;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.circuit.NewCircuitThread;NewCircuitThread;class;7;3;2;0;0;2;5;71;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.common.TorEvent;TorEvent;class;0;4;1;0;0;4;8;51;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.TorHiddenServiceServerRemoteTest;TorHiddenServiceServerRemoteTest;class;11;26;2;0;37;13;7;349;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.NetlibHttpUsageExamplesRemoteTest;NetlibHttpUsageExamplesRemoteTest;class;6;9;1;0;6;4;0;247;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.tool.SimpleHttpClientCompressed;SimpleHttpClientCompressed;class;7;30;1;0;8;5;4;206;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.NetlibTcpIpUsageExamplesRemoteTest;NetlibTcpIpUsageExamplesRemoteTest;class;7;8;1;0;6;4;0;251;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.buffered.BufferedNetLayer;BufferedNetLayer;class;7;9;1;0;0;9;1;92;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.circuit.Stream;Stream;interface;2;8;1;0;28;8;0;79;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.echo.Echo2CircularByteBuffer;Echo2CircularByteBuffer;class;3;115;3;0;158;29;13;974;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.experimental.CloseTcpipLocalTest;CloseTcpipLocalTest;class;4;7;1;0;0;7;2;164;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.adapter.url.impl.net.http.Handler;Handler;class;2;5;2;1;8;5;3;58;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.util.Encoding;Encoding;class;2;65;1;0;120;17;7;494;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.circuit.cells.CellRelayBegin;CellRelayBegin;class;4;6;3;0;0;1;0;71;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.adapter.url.InvalidURLStreamHandler;InvalidURLStreamHandler;class;0;2;2;0;1;2;0;41;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.clientimpl.Tor;Tor;class;25;88;1;0;159;26;14;564;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.modification.ByteModificatorInputStream;ByteModificatorInputStream;class;2;4;3;0;0;3;1;51;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.util.DynByteBufferTest;DynByteBufferTest;class;4;26;1;0;0;19;1;338;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.util.Encryption;Encryption;class;21;56;1;0;107;18;5;499;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.experimental.StreamSender;StreamSender;class;2;8;2;0;0;4;5;94;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.logger.LoggingInputStream;LoggingInputStream;class;2;12;3;0;0;4;1;126;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.directory.RouterDescriptorFormatKeysLocalTest;RouterDescriptorFormatKeysLocalTest;class;2;3;1;0;3;3;0;102;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.TrivialLocalTest;TrivialLocalTest;class;3;1;1;0;0;1;1;59;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.adapter.url.URLGlobalUtil;URLGlobalUtil;class;6;10;1;0;4;4;2;176;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.adapter.socket.SocketGlobalUtil;SocketGlobalUtil;class;6;12;1;0;0;3;2;158;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.logger.BufferedLogger;BufferedLogger;class;2;27;1;0;0;9;12;192;
