file;packageClass;class;type;cbo;wmc;dit;noc;lcom;nom;nof;loc;
puzzle61304614;io.anyway.puzzle.core.spring.PluginSpringManager;PluginSpringManager;class;17;39;1;0;0;8;7;173;
puzzle61304614;io.anyway.puzzle.core.internal.PluginActivator;PluginActivator;class;22;31;1;0;9;5;5;175;
puzzle61304614;io.anyway.puzzle.core.spring.PluginDispatcherServlet;PluginDispatcherServlet;class;11;9;2;0;4;4;2;42;
puzzle61304614;io.anyway.puzzle.core.spring.parser.PluginServiceBeanDefinitionParser;PluginServiceBeanDefinitionParser;class;4;9;2;0;1;3;1;32;
puzzle61304614;io.anyway.puzzle.core.common.PluginContextUtil;PluginContextUtil;class;3;6;1;0;1;2;0;20;
puzzle61304614;io.anyway.puzzle.core.event.PluginFrameworkListener;PluginFrameworkListener;interface;1;6;1;0;1;3;2;24;
puzzle61304614;com.alibaba.dubbo.common.bytecode.Wrapper;Wrapper;class;4;112;1;0;298;25;5;387;
puzzle61304614;io.anyway.puzzle.core.spring.PluginServiceListener;PluginServiceListener;class;17;45;1;0;0;5;2;159;
puzzle61304614;io.anyway.puzzle.bridge.plugin.internal.PluginFrameworkClassLoader;PluginFrameworkClassLoader;class;1;27;4;0;28;7;1;78;
puzzle61304614;io.anyway.puzzle.core.common.PluginLifeCycleManager;PluginLifeCycleManager;class;11;18;1;0;4;4;1;87;
puzzle61304614;io.anyway.puzzle.core.hook.delegate.DefaultDispatcherFilter;DefaultDispatcherFilter;class;17;50;1;0;28;7;5;190;
puzzle61304614;io.anyway.puzzle.demo.listener.DemoListener;DemoListener;class;4;5;1;0;6;4;0;31;
puzzle61304614;io.anyway.puzzle.bridge.ext.XPropertyConfigurer;XPropertyConfigurer;class;1;4;2;0;0;2;1;17;
